scraped_at,retailer,style_id,cc_id,web_product_type,title,gender,color_raw,product_type_raw,material_raw,graphical_appearance_raw,color_master_id,color_spectrum_id,gender_id,product_type_id,product_group_id,material_id,graphical_appearance_id
2026-06-24,uniqlo,E484905-000,484905-01,,Oxford Oversized Shirt | Striped,women,OFF WHITE,Shirt,cotton,Stripe,3,0,1,14,1,1,5
2026-06-24,uniqlo,E485772-000,485772-68,,Light Denim Shirt,women,BLUE,Shirt,denim,Denim,2,0,1,14,1,3,3
2026-06-24,uniqlo,E482304-000,482304-00,,DRY Pique Polo Shirt,women,WHITE,Polo shirt,polyester,Solid,3,0,1,39,1,15,1
2026-06-24,uniqlo,E482304-000,482304-03,,DRY Pique Polo Shirt,women,GRAY,Polo shirt,polyester,Solid,6,0,1,39,1,15,1
2026-06-24,uniqlo,E482304-000,482304-09,,DRY Pique Polo Shirt,women,BLACK,Polo shirt,polyester,Solid,1,0,1,39,1,15,1
2026-06-24,uniqlo,E482304-000,482304-63,,DRY Pique Polo Shirt,women,BLUE,Polo shirt,polyester,Solid,2,0,1,39,1,15,1
2026-06-24,uniqlo,E482304-000,482304-69,,DRY Pique Polo Shirt,women,NAVY,Polo shirt,polyester,Solid,2,0,1,39,1,15,1
2026-06-24,uniqlo,E485566-000,485566-12,,DRY Pique Striped Polo Shirt | Narrow Stripe,women,PINK,Polo shirt,polyester,Stripe,8,0,1,39,1,15,5
2026-06-24,uniqlo,E485566-000,485566-32,,DRY Pique Striped Polo Shirt | Narrow Stripe,women,BEIGE,Polo shirt,polyester,Stripe,4,0,1,39,1,15,5
2026-06-24,uniqlo,E485566-000,485566-66,,DRY Pique Striped Polo Shirt | Narrow Stripe,women,BLUE,Polo shirt,polyester,Stripe,2,0,1,39,1,15,5
2026-06-24,uniqlo,E485564-000,485564-69,,DRY Pique Polo Shirt | Tipping,women,NAVY,Polo shirt,polyester,Solid,2,0,1,39,1,15,1
2026-06-24,uniqlo,E485564-000,485564-00,,DRY Pique Polo Shirt | Tipping,women,WHITE,Polo shirt,polyester,Solid,3,0,1,39,1,15,1
2026-06-24,uniqlo,E485565-000,485565-69,,DRY Pique Striped Polo Shirt | Wide Stripe,women,NAVY,Polo shirt,polyester,Stripe,2,0,1,39,1,15,5
2026-06-24,uniqlo,E485565-000,485565-55,,DRY Pique Striped Polo Shirt | Wide Stripe,women,GREEN,Polo shirt,polyester,Stripe,5,0,1,39,1,15,5
2026-06-24,uniqlo,E485565-000,485565-63,,DRY Pique Striped Polo Shirt | Wide Stripe,women,BLUE,Polo shirt,polyester,Stripe,2,0,1,39,1,15,5
2026-06-24,uniqlo,E482304-000,482304-25,,DRY Pique Polo Shirt,women,ORANGE,Polo shirt,polyester,Solid,11,0,1,39,1,15,1
2026-06-24,uniqlo,E482304-000,482304-52,,DRY Pique Polo Shirt,women,GREEN,Polo shirt,polyester,Solid,5,0,1,39,1,15,1
2026-06-24,uniqlo,E485568-000,485568-69,,DRY Pique Striped Polo Shirt | Panel,women,NAVY,Polo shirt,polyester,Stripe,2,0,1,39,1,15,5
2026-06-24,uniqlo,E485568-000,485568-56,,DRY Pique Striped Polo Shirt | Panel,women,OLIVE,Polo shirt,polyester,Stripe,5,0,1,39,1,15,5
2026-06-24,uniqlo,E484505-000,484505-01,,UV Protection Cardigan | Color Block,women,OFF WHITE,Cardigan,cotton,Solid,3,0,1,20,1,1,1
2026-06-24,uniqlo,E484505-000,484505-69,,UV Protection Cardigan | Color Block,women,NAVY,Cardigan,cotton,Solid,2,0,1,20,1,1,1
2026-06-24,uniqlo,E465484-000,465484-03,,UV Protection Cardigan,women,GRAY,Cardigan,cotton,Solid,6,0,1,20,1,1,1
2026-06-24,uniqlo,E465484-000,465484-01,,UV Protection Cardigan,women,OFF WHITE,Cardigan,cotton,Solid,3,0,1,20,1,1,1
2026-06-24,uniqlo,E465484-000,465484-09,,UV Protection Cardigan,women,BLACK,Cardigan,cotton,Solid,1,0,1,20,1,1,1
2026-06-24,uniqlo,E465484-000,465484-10,,UV Protection Cardigan,women,PINK,Cardigan,cotton,Solid,8,0,1,20,1,1,1
2026-06-24,uniqlo,E465484-000,465484-15,,UV Protection Cardigan,women,RED,Cardigan,cotton,Solid,7,0,1,20,1,1,1
2026-06-24,uniqlo,E465484-000,465484-38,,UV Protection Cardigan,women,DARK BROWN,Cardigan,cotton,Solid,9,1,1,20,1,1,1
2026-06-24,uniqlo,E465484-000,465484-53,,UV Protection Cardigan,women,GREEN,Cardigan,cotton,Solid,5,0,1,20,1,1,1
2026-06-24,uniqlo,E465484-000,465484-60,,UV Protection Cardigan,women,LIGHT BLUE,Cardigan,cotton,Solid,2,3,1,20,1,1,1
2026-06-24,uniqlo,E469411-000,469411-34,,Merino Cardigan,women,BROWN,Cardigan,wool,Solid,9,0,1,20,1,9,1
2026-06-24,uniqlo,E469411-000,469411-01,,Merino Cardigan,women,OFF WHITE,Cardigan,wool,Solid,3,0,1,20,1,9,1
2026-06-24,uniqlo,E469411-000,469411-05,,Merino Cardigan,women,GRAY,Cardigan,wool,Solid,6,0,1,20,1,9,1
2026-06-24,uniqlo,E469411-000,469411-09,,Merino Cardigan,women,BLACK,Cardigan,wool,Solid,1,0,1,20,1,9,1
2026-06-24,uniqlo,E469411-000,469411-62,,Merino Cardigan,women,BLUE,Cardigan,wool,Solid,2,0,1,20,1,9,1
2026-06-24,uniqlo,E469411-000,469411-69,,Merino Cardigan,women,NAVY,Cardigan,wool,Solid,2,0,1,20,1,9,1
2026-06-24,uniqlo,E485717-000,485717-01,,Pointelle Cardigan | Printed,women,OFF WHITE,Cardigan,cotton,Placement print,3,0,1,20,1,1,8
2026-06-24,uniqlo,E485717-000,485717-69,,Pointelle Cardigan | Printed,women,NAVY,Cardigan,cotton,Placement print,2,0,1,20,1,1,8
2026-06-24,uniqlo,E482978-000,482978-38,,Scalloped Cardigan,women,DARK BROWN,Cardigan,cotton,Solid,9,1,1,20,1,1,1
2026-06-24,uniqlo,E482978-000,482978-01,,Scalloped Cardigan,women,OFF WHITE,Cardigan,cotton,Solid,3,0,1,20,1,1,1
2026-06-24,uniqlo,E482978-000,482978-04,,Scalloped Cardigan,women,GRAY,Cardigan,cotton,Solid,6,0,1,20,1,1,1
2026-06-24,uniqlo,E482978-000,482978-69,,Scalloped Cardigan,women,NAVY,Cardigan,cotton,Solid,2,0,1,20,1,1,1
2026-06-24,uniqlo,E487719-000,487719-01,,Sheer Lace Cardigan | Short Sleeve,women,OFF WHITE,Cardigan,lace,Lace,3,0,1,20,1,4,6
2026-06-24,uniqlo,E487719-000,487719-09,,Sheer Lace Cardigan | Short Sleeve,women,BLACK,Cardigan,lace,Lace,1,0,1,20,1,4,6
2026-06-24,uniqlo,E487719-000,487719-37,,Sheer Lace Cardigan | Short Sleeve,women,BROWN,Cardigan,lace,Lace,9,0,1,20,1,4,6
2026-06-24,uniqlo,E487719-000,487719-60,,Sheer Lace Cardigan | Short Sleeve,women,LIGHT BLUE,Cardigan,lace,Lace,2,3,1,20,1,4,6
2026-06-24,uniqlo,E484939-000,484939-17,,Pointelle Cardigan,women,RED,Cardigan,cotton,Solid,7,0,1,20,1,1,1
2026-06-24,uniqlo,E484939-000,484939-00,,Pointelle Cardigan,women,WHITE,Cardigan,cotton,Solid,3,0,1,20,1,1,1
2026-06-24,uniqlo,E484939-000,484939-09,,Pointelle Cardigan,women,BLACK,Cardigan,cotton,Solid,1,0,1,20,1,1,1
2026-06-24,uniqlo,E479672-000,479672-12,,Cashmere Short Cardigan,women,PINK,Cardigan,cashmere,Solid,8,0,1,20,1,27,1
2026-06-24,uniqlo,E479672-000,479672-01,,Cashmere Short Cardigan,women,OFF WHITE,Cardigan,cashmere,Solid,3,0,1,20,1,27,1
2026-06-24,uniqlo,E479672-000,479672-09,,Cashmere Short Cardigan,women,BLACK,Cardigan,cashmere,Solid,1,0,1,20,1,27,1
2026-06-24,uniqlo,E479672-000,479672-17,,Cashmere Short Cardigan,women,RED,Cardigan,cashmere,Solid,7,0,1,20,1,27,1
2026-06-24,uniqlo,E479672-000,479672-56,,Cashmere Short Cardigan,women,OLIVE,Cardigan,cashmere,Solid,5,0,1,20,1,27,1
2026-06-24,uniqlo,E485724-000,485724-38,,Crochet V-Neck Cardigan,women,DARK BROWN,Cardigan,knit,Solid,9,1,1,20,1,6,1
2026-06-24,uniqlo,E485724-000,485724-01,,Crochet V-Neck Cardigan,women,OFF WHITE,Cardigan,knit,Solid,3,0,1,20,1,6,1
2026-06-24,uniqlo,E485724-000,485724-09,,Crochet V-Neck Cardigan,women,BLACK,Cardigan,knit,Solid,1,0,1,20,1,6,1
2026-06-24,uniqlo,E485724-000,485724-61,,Crochet V-Neck Cardigan,women,BLUE,Cardigan,knit,Solid,2,0,1,20,1,6,1
2026-06-24,uniqlo,E485574-000,485574-01,,Pointelle Sweater | Short Sleeve,women,OFF WHITE,Sweater,cotton,Solid,3,0,1,3,1,1,1
2026-06-24,uniqlo,E485574-000,485574-14,,Pointelle Sweater | Short Sleeve,women,RED,Sweater,cotton,Solid,7,0,1,3,1,1,1
2026-06-24,uniqlo,E485574-000,485574-32,,Pointelle Sweater | Short Sleeve,women,BEIGE,Sweater,cotton,Solid,4,0,1,3,1,1,1
2026-06-24,uniqlo,E485574-000,485574-69,,Pointelle Sweater | Short Sleeve,women,NAVY,Sweater,cotton,Solid,2,0,1,3,1,1,1
2026-06-24,uniqlo,E484191-000,484191-19,,Cotton Short Sleeve Sweater,women,WINE,Sweater,cotton,Solid,7,0,1,3,1,1,1
2026-06-24,uniqlo,E484191-000,484191-69,,Cotton Short Sleeve Sweater,women,NAVY,Sweater,cotton,Solid,2,0,1,3,1,1,1
2026-06-24,uniqlo,E485306-000,485306-05,,Merino Sweater | Short Sleeve,women,GRAY,Sweater,wool,Solid,6,0,1,3,1,9,1
2026-06-24,uniqlo,E485306-000,485306-01,,Merino Sweater | Short Sleeve,women,OFF WHITE,Sweater,wool,Solid,3,0,1,3,1,9,1
2026-06-24,uniqlo,E485306-000,485306-09,,Merino Sweater | Short Sleeve,women,BLACK,Sweater,wool,Solid,1,0,1,3,1,9,1
2026-06-24,uniqlo,E485306-000,485306-12,,Merino Sweater | Short Sleeve,women,PINK,Sweater,wool,Solid,8,0,1,3,1,9,1
2026-06-24,uniqlo,E485306-000,485306-34,,Merino Sweater | Short Sleeve,women,BROWN,Sweater,wool,Solid,9,0,1,3,1,9,1
2026-06-24,uniqlo,E485306-000,485306-69,,Merino Sweater | Short Sleeve,women,NAVY,Sweater,wool,Solid,2,0,1,3,1,9,1
2026-06-24,uniqlo,E475053-000,475053-01,,Smooth Cotton Sweater,women,OFF WHITE,Sweater,cotton,Solid,3,0,1,3,1,1,1
2026-06-24,uniqlo,E475053-000,475053-03,,Smooth Cotton Sweater,women,GRAY,Sweater,cotton,Solid,6,0,1,3,1,1,1
2026-06-24,uniqlo,E475053-000,475053-09,,Smooth Cotton Sweater,women,BLACK,Sweater,cotton,Solid,1,0,1,3,1,1,1
2026-06-24,uniqlo,E475053-000,475053-19,,Smooth Cotton Sweater,women,WINE,Sweater,cotton,Solid,7,0,1,3,1,1,1
2026-06-24,uniqlo,E475053-000,475053-34,,Smooth Cotton Sweater,women,BROWN,Sweater,cotton,Solid,9,0,1,3,1,1,1
2026-06-24,uniqlo,E487003-000,487003-10,,3D Knit Cotton Volume Sleeve Sweater,women,PINK,Sweater,knit,Solid,8,0,1,3,1,6,1
2026-06-24,uniqlo,E487003-000,487003-01,,3D Knit Cotton Volume Sleeve Sweater,women,OFF WHITE,Sweater,knit,Solid,3,0,1,3,1,6,1
2026-06-24,uniqlo,E487003-000,487003-09,,3D Knit Cotton Volume Sleeve Sweater,women,BLACK,Sweater,knit,Solid,1,0,1,3,1,6,1
2026-06-24,uniqlo,E487003-000,487003-19,,3D Knit Cotton Volume Sleeve Sweater,women,WINE,Sweater,knit,Solid,7,0,1,3,1,6,1
2026-06-24,uniqlo,E487003-000,487003-55,,3D Knit Cotton Volume Sleeve Sweater,women,GREEN,Sweater,knit,Solid,5,0,1,3,1,6,1
2026-06-24,uniqlo,E488227-000,488227-69,,3D Knit Cotton Volume Sleeve Sweater | Stripe,women,NAVY,Sweater,knit,Stripe,2,0,1,3,1,6,5
2026-06-24,uniqlo,E488227-000,488227-01,,3D Knit Cotton Volume Sleeve Sweater | Stripe,women,OFF WHITE,Sweater,knit,Stripe,3,0,1,3,1,6,5
2026-06-24,uniqlo,E488227-000,488227-18,,3D Knit Cotton Volume Sleeve Sweater | Stripe,women,WINE,Sweater,knit,Stripe,7,0,1,3,1,6,5
2026-06-24,uniqlo,E480414-000,480414-30,,Washable Knit Ribbed Polo Sweater,women,NATURAL,Polo shirt,knit,Solid,4,0,1,39,1,6,1
2026-06-24,uniqlo,E480414-000,480414-09,,Washable Knit Ribbed Polo Sweater,women,BLACK,Polo shirt,knit,Solid,1,0,1,39,1,6,1
2026-06-24,uniqlo,E480414-000,480414-64,,Washable Knit Ribbed Polo Sweater,women,BLUE,Polo shirt,knit,Solid,2,0,1,39,1,6,1
2026-06-24,uniqlo,E483008-000,483008-00,,3D Knit Mesh Sweater,women,WHITE,Sweater,knit,Mesh,3,0,1,3,1,6,20
2026-06-24,uniqlo,E483008-000,483008-02,,3D Knit Mesh Sweater,women,LIGHT GRAY,Sweater,knit,Mesh,6,3,1,3,1,6,20
2026-06-24,uniqlo,E483008-000,483008-09,,3D Knit Mesh Sweater,women,BLACK,Sweater,knit,Mesh,1,0,1,3,1,6,20
2026-06-24,uniqlo,E483008-000,483008-14,,3D Knit Mesh Sweater,women,RED,Sweater,knit,Mesh,7,0,1,3,1,6,20
2026-06-24,uniqlo,E483008-000,483008-38,,3D Knit Mesh Sweater,women,DARK BROWN,Sweater,knit,Mesh,9,1,1,3,1,6,20
2026-06-24,uniqlo,E483008-000,483008-58,,3D Knit Mesh Sweater,women,DARK GREEN,Sweater,knit,Mesh,5,1,1,3,1,6,20
2026-06-24,uniqlo,E465734-000,465734-12,,Cashmere Sweater,women,PINK,Sweater,cashmere,Solid,8,0,1,3,1,27,1
2026-06-24,uniqlo,E465734-000,465734-01,,Cashmere Sweater,women,OFF WHITE,Sweater,cashmere,Solid,3,0,1,3,1,27,1
2026-06-24,uniqlo,E465734-000,465734-03,,Cashmere Sweater,women,GRAY,Sweater,cashmere,Solid,6,0,1,3,1,27,1
2026-06-24,uniqlo,E465734-000,465734-09,,Cashmere Sweater,women,BLACK,Sweater,cashmere,Solid,1,0,1,3,1,27,1
2026-06-24,uniqlo,E465734-000,465734-31,,Cashmere Sweater,women,BEIGE,Sweater,cashmere,Solid,4,0,1,3,1,27,1
2026-06-24,uniqlo,E465734-000,465734-65,,Cashmere Sweater,women,BLUE,Sweater,cashmere,Solid,2,0,1,3,1,27,1
2026-06-24,uniqlo,E469410-000,469410-10,,Merino Sweater,women,PINK,Sweater,wool,Solid,8,0,1,3,1,9,1
2026-06-24,uniqlo,E469410-000,469410-01,,Merino Sweater,women,OFF WHITE,Sweater,wool,Solid,3,0,1,3,1,9,1
2026-06-24,uniqlo,E469410-000,469410-08,,Merino Sweater,women,DARK GRAY,Sweater,wool,Solid,6,1,1,3,1,9,1
2026-06-24,uniqlo,E469410-000,469410-09,,Merino Sweater,women,BLACK,Sweater,wool,Solid,1,0,1,3,1,9,1
2026-06-24,uniqlo,E469410-000,469410-15,,Merino Sweater,women,RED,Sweater,wool,Solid,7,0,1,3,1,9,1
2026-06-24,uniqlo,E469410-000,469410-38,,Merino Sweater,women,DARK BROWN,Sweater,wool,Solid,9,1,1,3,1,9,1
2026-06-24,uniqlo,E469410-000,469410-69,,Merino Sweater,women,NAVY,Sweater,wool,Solid,2,0,1,3,1,9,1
2026-06-24,uniqlo,E481004-000,481726-69,,Washable Milano Ribbed Knitted T-Shirt,women,NAVY,T-shirt,knit,Solid,2,0,1,4,1,6,1
2026-06-24,uniqlo,E481004-000,481726-01,,Washable Milano Ribbed Knitted T-Shirt,women,OFF WHITE,T-shirt,knit,Solid,3,0,1,4,1,6,1
2026-06-24,uniqlo,E481004-000,481726-09,,Washable Milano Ribbed Knitted T-Shirt,women,BLACK,T-shirt,knit,Solid,1,0,1,4,1,6,1
2026-06-24,uniqlo,E481004-000,481726-11,,Washable Milano Ribbed Knitted T-Shirt,women,PINK,T-shirt,knit,Solid,8,0,1,4,1,6,1
2026-06-24,uniqlo,E481004-000,481726-31,,Washable Milano Ribbed Knitted T-Shirt,women,BEIGE,T-shirt,knit,Solid,4,0,1,4,1,6,1
2026-06-24,uniqlo,E481004-000,481726-61,,Washable Milano Ribbed Knitted T-Shirt,women,BLUE,T-shirt,knit,Solid,2,0,1,4,1,6,1
2026-06-24,uniqlo,E481004-000,481726-65,,Washable Milano Ribbed Knitted T-Shirt,women,BLUE,T-shirt,knit,Solid,2,0,1,4,1,6,1
2026-06-24,uniqlo,E453754-000,464851-09,,Washable Milano Ribbed Sweater,women,BLACK,Sweater,knit,Solid,1,0,1,3,1,6,1
2026-06-24,uniqlo,E453754-000,464851-03,,Washable Milano Ribbed Sweater,women,GRAY,Sweater,knit,Solid,6,0,1,3,1,6,1
2026-06-24,uniqlo,E453754-000,464851-26,,Washable Milano Ribbed Sweater,women,ORANGE,Sweater,knit,Solid,11,0,1,3,1,6,1
2026-06-24,uniqlo,E453754-000,464851-31,,Washable Milano Ribbed Sweater,women,BEIGE,Sweater,knit,Solid,4,0,1,3,1,6,1
2026-06-24,uniqlo,E453754-000,464851-69,,Washable Milano Ribbed Sweater,women,NAVY,Sweater,knit,Solid,2,0,1,3,1,6,1
2026-06-24,uniqlo,E453754-000,464851-64,,Washable Milano Ribbed Sweater,women,BLUE,Sweater,knit,Solid,2,0,1,3,1,6,1
2026-06-24,uniqlo,E475344-000,475344-39,,Jersey Barrel Pants,women,DARK BROWN,Trousers,jersey,Solid,9,1,1,1,2,2,1
2026-06-24,uniqlo,E475344-000,475344-01,,Jersey Barrel Pants,women,OFF WHITE,Trousers,jersey,Solid,3,0,1,1,2,2,1
2026-06-24,uniqlo,E475344-000,475344-08,,Jersey Barrel Pants,women,DARK GRAY,Trousers,jersey,Solid,6,1,1,1,2,2,1
2026-06-24,uniqlo,E475344-000,475344-09,,Jersey Barrel Pants,women,BLACK,Trousers,jersey,Solid,1,0,1,1,2,2,1
2026-06-24,uniqlo,E477345-000,488852-30,,Jersey Barrel Pants | Tall,women,NATURAL,Trousers,jersey,Solid,4,0,1,1,2,2,1
2026-06-24,uniqlo,E477345-000,488852-09,,Jersey Barrel Pants | Tall,women,BLACK,Trousers,jersey,Solid,1,0,1,1,2,2,1
2026-06-24,uniqlo,E477345-000,488852-39,,Jersey Barrel Pants | Tall,women,DARK BROWN,Trousers,jersey,Solid,9,1,1,1,2,2,1
2026-06-24,uniqlo,E477345-000,488852-58,,Jersey Barrel Pants | Tall,women,DARK GREEN,Trousers,jersey,Solid,5,1,1,1,2,2,1
2026-06-24,uniqlo,E488852-000,484159-01,,Jersey Barrel Pants | Tall,women,OFF WHITE,Trousers,jersey,Solid,3,0,1,1,2,2,1
2026-06-24,uniqlo,E488852-000,484159-08,,Jersey Barrel Pants | Tall,women,DARK GRAY,Trousers,jersey,Solid,6,1,1,1,2,2,1
2026-06-24,uniqlo,E488852-000,484159-09,,Jersey Barrel Pants | Tall,women,BLACK,Trousers,jersey,Solid,1,0,1,1,2,2,1
2026-06-24,uniqlo,E488852-000,484159-39,,Jersey Barrel Pants | Tall,women,DARK BROWN,Trousers,jersey,Solid,9,1,1,1,2,2,1
2026-06-24,uniqlo,E473791-000,473791-30,,Linen Blend Easy Pants,women,NATURAL,Trousers,linen,Solid,4,0,1,1,2,12,1
2026-06-24,uniqlo,E473791-000,473791-09,,Linen Blend Easy Pants,women,BLACK,Trousers,linen,Solid,1,0,1,1,2,12,1
2026-06-24,uniqlo,E473791-000,473791-11,,Linen Blend Easy Pants,women,PINK,Trousers,linen,Solid,8,0,1,1,2,12,1
2026-06-24,uniqlo,E473791-000,473791-32,,Linen Blend Easy Pants,women,BEIGE,Trousers,linen,Solid,4,0,1,1,2,12,1
2026-06-24,uniqlo,E473791-000,473791-36,,Linen Blend Easy Pants,women,BROWN,Trousers,linen,Solid,9,0,1,1,2,12,1
2026-06-24,uniqlo,E473791-000,473791-69,,Linen Blend Easy Pants,women,NAVY,Trousers,linen,Solid,2,0,1,1,2,12,1
2026-06-24,uniqlo,E473791-000,473791-50,,Linen Blend Easy Pants,women,LIGHT GREEN,Trousers,linen,Solid,5,3,1,1,2,12,1
2026-06-24,uniqlo,E473791-000,473791-65,,Linen Blend Easy Pants,women,BLUE,Trousers,linen,Solid,2,0,1,1,2,12,1
2026-06-24,uniqlo,E483042-000,483042-31,,Cotton Culottes,women,BEIGE,Trousers,cotton,Solid,4,0,1,1,2,1,1
2026-06-24,uniqlo,E483042-000,483042-09,,Cotton Culottes,women,BLACK,Trousers,cotton,Solid,1,0,1,1,2,1,1
2026-06-24,uniqlo,E483042-000,483042-34,,Cotton Culottes,women,BROWN,Trousers,cotton,Solid,9,0,1,1,2,1,1
2026-06-24,uniqlo,E474481-000,474481-39,,Ultra Stretch Active Wide Pants,women,DARK BROWN,Trousers,nylon,Solid,9,1,1,1,2,28,1
2026-06-24,uniqlo,E474481-000,474481-08,,Ultra Stretch Active Wide Pants,women,DARK GRAY,Trousers,nylon,Solid,6,1,1,1,2,28,1
2026-06-24,uniqlo,E474481-000,474481-09,,Ultra Stretch Active Wide Pants,women,BLACK,Trousers,nylon,Solid,1,0,1,1,2,28,1
2026-06-24,uniqlo,E474481-000,474481-32,,Ultra Stretch Active Wide Pants,women,BEIGE,Trousers,nylon,Solid,4,0,1,1,2,28,1
2026-06-24,uniqlo,E488850-000,488850-01,,Smart Wide Straight Pants | Tall,women,OFF WHITE,Trousers,polyester,Solid,3,0,1,1,2,15,1
2026-06-24,uniqlo,E488850-000,488850-04,,Smart Wide Straight Pants | Tall,women,GRAY,Trousers,polyester,Solid,6,0,1,1,2,15,1
2026-06-24,uniqlo,E488850-000,488850-08,,Smart Wide Straight Pants | Tall,women,DARK GRAY,Trousers,polyester,Solid,6,1,1,1,2,15,1
2026-06-24,uniqlo,E488850-000,488850-09,,Smart Wide Straight Pants | Tall,women,BLACK,Trousers,polyester,Solid,1,0,1,1,2,15,1
2026-06-24,uniqlo,E487957-000,487957-01,,Smart Wide Straight Pants,women,OFF WHITE,Trousers,polyester,Solid,3,0,1,1,2,15,1
2026-06-24,uniqlo,E487957-000,487957-04,,Smart Wide Straight Pants,women,GRAY,Trousers,polyester,Solid,6,0,1,1,2,15,1
2026-06-24,uniqlo,E487957-000,487957-08,,Smart Wide Straight Pants,women,DARK GRAY,Trousers,polyester,Solid,6,1,1,1,2,15,1
2026-06-24,uniqlo,E487957-000,487957-09,,Smart Wide Straight Pants,women,BLACK,Trousers,polyester,Solid,1,0,1,1,2,15,1
2026-06-24,uniqlo,E483282-000,483282-03,,Wide Sweatpants,women,GRAY,Trousers,cotton,Solid,6,0,1,1,2,1,1
2026-06-24,uniqlo,E483282-000,483282-09,,Wide Sweatpants,women,BLACK,Trousers,cotton,Solid,1,0,1,1,2,1,1
2026-06-24,uniqlo,E483282-000,483282-01,,Wide Sweatpants,women,OFF WHITE,Trousers,cotton,Solid,3,0,1,1,2,1,1
2026-06-24,uniqlo,E483282-000,483282-10,,Wide Sweatpants,women,PINK,Trousers,cotton,Solid,8,0,1,1,2,1,1
2026-06-24,uniqlo,E483282-000,483282-59,,Wide Sweatpants,women,DARK GREEN,Trousers,cotton,Solid,5,1,1,1,2,1,1
2026-06-24,uniqlo,E479620-000,479620-03,,Wide Sweatpants,women,GRAY,Trousers,cotton,Solid,6,0,1,1,2,1,1
2026-06-24,uniqlo,E479620-000,479620-39,,Wide Sweatpants,women,DARK BROWN,Trousers,cotton,Solid,9,1,1,1,2,1,1
2026-06-24,uniqlo,E488935-000,488935-09,,Ultra Stretch Active Wide Pants | Line,women,BLACK,Trousers,nylon,Solid,1,0,1,1,2,28,1
2026-06-24,uniqlo,E488935-000,488935-69,,Ultra Stretch Active Wide Pants | Line,women,NAVY,Trousers,nylon,Solid,2,0,1,1,2,28,1
2026-06-24,uniqlo,E479620-000,479620-01,,Wide Sweatpants,women,OFF WHITE,Trousers,cotton,Solid,3,0,1,1,2,1,1
2026-06-24,uniqlo,E485593-000,485593-08,,Nylon Culottes,women,DARK GRAY,Trousers,nylon,Solid,6,1,1,1,2,28,1
2026-06-24,uniqlo,E485593-000,485593-09,,Nylon Culottes,women,BLACK,Trousers,nylon,Solid,1,0,1,1,2,28,1
2026-06-24,uniqlo,E485593-000,485593-31,,Nylon Culottes,women,BEIGE,Trousers,nylon,Solid,4,0,1,1,2,28,1
2026-06-24,uniqlo,E485593-000,485593-37,,Nylon Culottes,women,BROWN,Trousers,nylon,Solid,9,0,1,1,2,28,1
2026-06-24,uniqlo,E485593-000,485593-39,,Nylon Culottes,women,DARK BROWN,Trousers,nylon,Solid,9,1,1,1,2,28,1
2026-06-24,uniqlo,E485593-000,485593-69,,Nylon Culottes,women,NAVY,Trousers,nylon,Solid,2,0,1,1,2,28,1
2026-06-24,uniqlo,E487589-000,487589-32,,Cotton Volume Easy Pants,women,BEIGE,Trousers,cotton,Solid,4,0,1,1,2,1,1
2026-06-24,uniqlo,E487589-000,487589-07,,Cotton Volume Easy Pants,women,GRAY,Trousers,cotton,Solid,6,0,1,1,2,1,1
2026-06-24,uniqlo,E487589-000,487589-09,,Cotton Volume Easy Pants,women,BLACK,Trousers,cotton,Solid,1,0,1,1,2,1,1
2026-06-24,uniqlo,E487589-000,487589-11,,Cotton Volume Easy Pants,women,PINK,Trousers,cotton,Solid,8,0,1,1,2,1,1
2026-06-24,uniqlo,E487589-000,487589-57,,Cotton Volume Easy Pants,women,OLIVE,Trousers,cotton,Solid,5,0,1,1,2,1,1
2026-06-24,uniqlo,E487617-000,487617-60,,Sweat Wide Pants,women,LIGHT BLUE,Trousers,cotton,Solid,2,3,1,1,2,1,1
2026-06-24,uniqlo,E487617-000,487617-69,,Sweat Wide Pants,women,NAVY,Trousers,cotton,Solid,2,0,1,1,2,1,1
2026-06-24,uniqlo,E488781-000,488781-65,,Denim Culottes,women,BLUE,Trousers,denim,Denim,2,0,1,1,2,3,3
2026-06-24,uniqlo,E488781-000,488781-69,,Denim Culottes,women,NAVY,Trousers,denim,Denim,2,0,1,1,2,3,3
2026-06-24,uniqlo,E488694-000,488694-08,,Denim Culottes,women,DARK GRAY,Trousers,denim,Denim,6,1,1,1,2,3,3
2026-06-24,uniqlo,E488694-000,488694-00,,Denim Culottes,women,WHITE,Trousers,denim,Denim,3,0,1,1,2,3,3
2026-06-24,uniqlo,E488694-000,488694-65,,Denim Culottes,women,BLUE,Trousers,denim,Denim,2,0,1,1,2,3,3
2026-06-24,uniqlo,E488694-000,488694-69,,Denim Culottes,women,NAVY,Trousers,denim,Denim,2,0,1,1,2,3,3
2026-06-24,uniqlo,E488700-000,488700-64,,Barrel Jeans | Tall,women,BLUE,Trousers,denim,Solid,2,0,1,1,2,3,1
2026-06-24,uniqlo,E488700-000,488700-04,,Barrel Jeans | Tall,women,GRAY,Trousers,denim,Solid,6,0,1,1,2,3,1
2026-06-24,uniqlo,E488700-000,488700-67,,Barrel Jeans | Tall,women,BLUE,Trousers,denim,Solid,2,0,1,1,2,3,1
2026-06-24,uniqlo,E488700-000,488700-68,,Barrel Jeans | Tall,women,BLUE,Trousers,denim,Solid,2,0,1,1,2,3,1
2026-06-24,uniqlo,E484807-000,484807-69,,Barrel Jeans | Tall,women,NAVY,Trousers,denim,Solid,2,0,1,1,2,3,1
